Surp(One) Surp(A_few) Surp(Some) Surp(Most) Surp(All)
BEGIN INCREMENTAL MODELS
ModelName: /content/drive/MyDrive/Zarpies/models/incremental/gpt2_adapted_zarpiesT1
23.156627655029297 24.86391830444336 23.92878532409668 24.45903205871582 23.488933563232422
20.911439895629883 23.947620391845703 21.609909057617188 21.222492218017578 20.760326385498047
ModelName: gpt2
20.663089752197266 29.857715606689453 28.155635833740234 26.653480529785156 26.562564849853516
21.117576599121094 28.285404205322266 24.70077896118164 23.50015640258789 20.84394645690918
18.4298152923584 26.211597442626953 22.717037200927734 24.88872718811035 22.93769073486328
19.36299705505371 20.616601943969727 20.859315872192383 20.184343338012695 19.331565856933594
20.073575973510742 25.11472511291504 20.959280014038086 20.43474006652832 19.215242385864258
22.448057174682617 29.886554718017578 27.361900329589844 25.247034072875977 24.515161514282227
23.017227172851562 27.330455780029297 24.783878326416016 24.84398078918457 22.55647087097168
16.47753143310547 36.090023040771484 33.2503662109375 35.23921203613281 34.54168701171875
20.01578140258789 25.44419288635254 22.588054656982422 22.20840835571289 19.85093879699707
20.983177185058594 25.43295669555664 23.642822265625 20.247886657714844 15.741609573364258
18.012855529785156 22.76885223388672 15.670473098754883 15.485092163085938 14.623443603515625
21.635379791259766 27.154157638549805 27.165075302124023 25.948665618896484 24.828153610229492
18.35116958618164 23.923898696899414 22.475345611572266 21.942886352539062 20.821571350097656
17.829076766967773 24.151857376098633 20.024545669555664 19.92475128173828 19.421411514282227
18.89649200439453 24.432533264160156 20.341434478759766 19.13275718688965 17.80219078063965
16.288143157958984 24.656858444213867 21.37430763244629 21.33544921875 19.808244705200195
16.368314743041992 24.44747543334961 22.614622116088867 22.20981216430664 20.32964324951172
22.009748458862305 26.85138702392578 24.404836654663086 23.151172637939453 23.07341194152832
20.77955436706543 26.319894790649414 21.40150260925293 20.83196449279785 19.25638771057129
18.86115264892578 25.831584930419922 21.25737762451172 21.051326751708984 20.900043487548828
21.817840576171875 28.079490661621094 24.593841552734375 24.304302215576172 21.75545310974121
17.657276153564453 24.322959899902344 19.96776580810547 21.734100341796875 20.712749481201172
22.86153221130371 25.878068923950195 20.199106216430664 22.34198570251465 19.882980346679688
24.36551856994629 25.737525939941406 26.442848205566406 26.332950592041016 24.000736236572266
20.240137100219727 25.846681594848633 19.884977340698242 17.703508377075195 15.467031478881836
19.151268005371094 24.444271087646484 21.87544059753418 21.39448356628418 21.3846435546875
19.078720092773438 23.918102264404297 21.836124420166016 20.871652603149414 19.30022430419922
21.991899490356445 26.722360610961914 23.436111450195312 22.20353126525879 20.9825439453125
18.967784881591797 24.671525955200195 22.435012817382812 22.160587310791016 19.65326690673828
20.558879852294922 27.56591033935547 26.307025909423828 26.914337158203125 23.635251998901367
16.808618545532227 22.170957565307617 19.542795181274414 20.49128532409668 20.32767677307129
19.24038314819336 25.854768753051758 22.911556243896484 22.18769073486328 19.460994720458984
15.490389823913574 23.448701858520508 19.976030349731445 18.685955047607422 18.32804298400879
16.08316421508789 22.96673011779785 19.00718879699707 18.142786026000977 18.507328033447266
20.64232635498047 25.482486724853516 21.31591033935547 20.96803855895996 18.87040901184082
19.90810775756836 26.713768005371094 24.28635025024414 25.1811466217041 23.12762451171875
18.22552490234375 28.29697608947754 24.92533302307129 23.546630859375 23.657882690429688
16.326555252075195 23.076515197753906 18.52898406982422 17.360614776611328 18.01138687133789
19.795501708984375 26.656597137451172 22.920307159423828 22.027196884155273 18.67874526977539
18.168792724609375 23.50530433654785 20.71738624572754 19.8981990814209 18.779115676879883
17.295223236083984 25.653947830200195 21.498167037963867 21.83315658569336 20.637786865234375
21.231958389282227 29.25859260559082 24.985000610351562 25.082721710205078 23.780855178833008
22.310840606689453 27.77420425415039 25.493602752685547 26.712018966674805 24.0231876373291
20.262554168701172 27.849199295043945 24.617504119873047 23.68684196472168 22.08062744140625
20.67331314086914 27.638811111450195 23.421754837036133 23.68032455444336 20.651573181152344
19.143573760986328 28.069400787353516 27.454139709472656 28.111268997192383 22.16299819946289
23.65747833251953 30.374223709106445 28.379892349243164 28.121742248535156 25.308679580688477
16.265451431274414 22.43604278564453 18.467866897583008 16.315052032470703 15.590608596801758
20.101364135742188 26.98980712890625 22.974533081054688 19.683271408081055 20.46539306640625
24.766643524169922 27.646873474121094 24.32114601135254 21.775638580322266 21.705528259277344
16.606910705566406 23.56534194946289 20.959924697875977 21.10808753967285 18.68593406677246
16.287302017211914 22.538753509521484 19.43189811706543 20.6815128326416 17.05912208557129
19.40328598022461 26.03608512878418 24.115278244018555 23.335710525512695 22.463603973388672
18.537673950195312 22.492977142333984 19.919248580932617 19.15845489501953 18.90100860595703
17.260969161987305 23.062854766845703 21.74370765686035 22.19482421875 19.04657554626465
18.092491149902344 22.04837417602539 19.575029373168945 20.960145950317383 17.444602966308594
21.534286499023438 24.875219345092773 22.704206466674805 21.79851531982422 21.84275245666504
21.263017654418945 27.617488861083984 24.366817474365234 23.266801834106445 23.510881423950195
18.368366241455078 24.603073120117188 21.407615661621094 19.680858612060547 17.597803115844727
20.36078453063965 25.44670295715332 23.451356887817383 22.419157028198242 20.753662109375
16.400524139404297 20.866945266723633 20.01253890991211 17.948421478271484 18.524417877197266
17.162092208862305 22.231828689575195 19.19644546508789 17.93064308166504 15.975257873535156
17.82452392578125 25.215877532958984 21.120098114013672 21.33619499206543 19.6177921295166
21.315326690673828 24.504880905151367 23.123577117919922 23.285667419433594 22.127147674560547
17.72330093383789 24.9138240814209 20.7684326171875 20.239912033081055 17.128917694091797
22.036251068115234 28.47674560546875 24.191682815551758 23.58218002319336 24.577116012573242
16.37171173095703 21.352161407470703 16.942047119140625 15.126693725585938 15.17875862121582
17.460620880126953 22.224159240722656 18.630847930908203 19.915422439575195 18.471220016479492
19.71065902709961 25.65276527404785 22.212873458862305 20.010942459106445 18.889606475830078
17.967247009277344 24.46710205078125 22.167919158935547 21.971214294433594 18.626846313476562
18.9776554107666 23.861223220825195 20.31364631652832 18.93545913696289 18.03299331665039
20.363265991210938 25.653959274291992 22.555646896362305 22.75615692138672 21.02986717224121
16.75062370300293 27.515687942504883 26.109603881835938 27.01373291015625 22.411954879760742
17.718486785888672 29.412229537963867 27.44304847717285 27.027013778686523 25.86707878112793
21.726667404174805 26.850160598754883 21.71327781677246 20.305871963500977 18.414854049682617
18.8240966796875 28.670013427734375 28.339439392089844 30.204023361206055 28.762468338012695
18.831832885742188 23.999492645263672 19.813148498535156 17.762054443359375 19.198923110961914
22.409820556640625 26.12618064880371 24.110668182373047 23.253087997436523 23.070873260498047
17.9704532623291 26.099760055541992 21.81363868713379 22.11067771911621 20.819107055664062
20.494462966918945 23.924808502197266 21.93741226196289 21.314144134521484 23.12468719482422
18.374523162841797 26.080888748168945 20.778337478637695 18.937793731689453 16.53195571899414
21.117977142333984 26.768712997436523 21.68418312072754 21.666799545288086 19.58167266845703
19.855478286743164 30.69878387451172 25.42951202392578 26.047395706176758 23.955564498901367
19.903820037841797 24.51569366455078 21.677091598510742 20.61594581604004 20.472326278686523
19.44748306274414 22.397947311401367 16.671247482299805 17.01858139038086 18.26617431640625
17.48889923095703 23.132984161376953 20.1833553314209 20.19681167602539 18.978986740112305
19.995361328125 26.38817596435547 22.22433090209961 21.852060317993164 21.418167114257812
18.485431671142578 25.52324676513672 23.449390411376953 22.71657371520996 21.34542465209961
16.863723754882812 22.771427154541016 16.56270408630371 15.736907958984375 13.207479476928711
17.781761169433594 25.87291145324707 23.29930877685547 22.78753089904785 22.14763641357422
20.23926544189453 23.45246124267578 20.612106323242188 19.911470413208008 18.301101684570312
18.714155197143555 23.178600311279297 20.808568954467773 21.99081802368164 18.165096282958984
22.310771942138672 41.96440887451172 38.28166198730469 37.44043731689453 35.308135986328125
16.413928985595703 21.51968765258789 17.17736053466797 16.092008590698242 14.708833694458008
19.96178436279297 29.454578399658203 27.87275505065918 27.905155181884766 27.042184829711914
17.87201499938965 21.788570404052734 19.393558502197266 19.230239868164062 19.096324920654297
19.201440811157227 24.459218978881836 21.67608642578125 23.394573211669922 19.618350982666016
19.22899055480957 25.89501190185547 25.00800895690918 23.947586059570312 23.155597686767578
20.34897804260254 25.17378807067871 24.999483108520508 24.935062408447266 21.6011962890625
17.32149314880371 21.57868003845215 20.483308792114258 20.562257766723633 16.614559173583984
18.588354110717773 24.360572814941406 22.48586654663086 22.336891174316406 20.141132354736328
18.74921226501465 25.601774215698242 23.29338264465332 26.57598876953125 23.430099487304688
17.78110694885254 21.609006881713867 20.864614486694336 22.61371612548828 20.259214401245117
18.68732452392578 22.0748348236084 19.709333419799805 19.013948440551758 17.58544921875
19.934490203857422 22.63286018371582 21.04961395263672 18.10485076904297 19.02277946472168
17.85845184326172 23.358150482177734 16.7808780670166 16.506669998168945 17.074878692626953
19.99945068359375 26.228321075439453 22.944231033325195 22.95379638671875 20.368593215942383
22.57740020751953 36.004974365234375 34.914947509765625 34.163902282714844 33.383827209472656
18.07345199584961 25.644947052001953 23.513071060180664 23.28476905822754 22.717864990234375
22.5655517578125 27.19640350341797 21.945940017700195 21.12906265258789 21.165409088134766
20.981586456298828 24.005168914794922 21.362266540527344 20.77708625793457 21.21198844909668
18.740955352783203 21.930614471435547 18.62166976928711 17.041728973388672 16.13907241821289
21.255292892456055 26.051347732543945 19.93966293334961 17.441600799560547 17.187416076660156
20.956287384033203 25.692502975463867 21.269031524658203 19.504680633544922 19.314592361450195
19.574586868286133 25.04209327697754 18.783803939819336 18.253469467163086 17.673555374145508
20.743709564208984 25.867809295654297 23.0045166015625 20.60033416748047 18.18341064453125
18.222984313964844 23.540355682373047 16.900775909423828 15.419210433959961 16.692668914794922
ModelName: distilgpt2
17.181819915771484 27.790176391601562 24.867656707763672 25.845712661743164 25.201303482055664
21.386240005493164 26.15716552734375 23.008703231811523 22.40826416015625 20.826040267944336
13.598108291625977 20.85863494873047 19.04903793334961 23.278478622436523 19.45522117614746
17.295551300048828 19.969484329223633 19.118072509765625 20.917936325073242 19.791221618652344
20.380172729492188 24.970746994018555 21.472654342651367 22.651023864746094 21.896068572998047
20.010513305664062 22.185640335083008 21.73219871520996 21.448230743408203 20.414234161376953
22.491153717041016 24.36208152770996 21.39057731628418 21.50589942932129 20.572742462158203
15.295717239379883 38.76860046386719 34.90156936645508 39.39689636230469 35.93651580810547
17.78042984008789 22.059371948242188 20.301740646362305 20.999347686767578 18.018959045410156
20.0791015625 22.747814178466797 21.27187156677246 20.311771392822266 16.776138305664062
14.611396789550781 20.071870803833008 14.932296752929688 14.507529258728027 13.293556213378906
18.688743591308594 22.361042022705078 20.22030258178711 22.089736938476562 20.770145416259766
17.564451217651367 19.377403259277344 19.145095825195312 19.31011390686035 18.671703338623047
15.879476547241211 19.73908805847168 16.896581649780273 18.176685333251953 15.972126007080078
17.642854690551758 22.301177978515625 17.41936492919922 17.08232307434082 17.28196907043457
15.74737548828125 24.056873321533203 20.87396240234375 22.57062339782715 20.418067932128906
15.440354347229004 21.629390716552734 19.746137619018555 21.24765968322754 18.800697326660156
18.571950912475586 23.362167358398438 19.847204208374023 21.11264419555664 20.547412872314453
20.46433448791504 24.21403694152832 21.60167694091797 21.540321350097656 21.828157424926758
15.804452896118164 22.900482177734375 20.108694076538086 22.01612663269043 19.681787490844727
17.936391830444336 24.765869140625 21.317598342895508 22.008790969848633 21.28080940246582
18.650983810424805 26.084320068359375 23.868255615234375 25.851303100585938 23.212814331054688
15.78296184539795 18.789121627807617 15.953856468200684 17.833526611328125 16.66250991821289
18.146743774414062 21.221729278564453 20.958324432373047 21.078859329223633 21.95119857788086
18.02940559387207 23.014812469482422 16.04623794555664 15.382624626159668 13.313347816467285
17.50400161743164 24.5805606842041 24.15760040283203 25.30584716796875 24.62071418762207
19.396425247192383 23.207290649414062 21.481550216674805 22.306678771972656 20.8359432220459
16.97861099243164 22.979412078857422 18.895305633544922 18.466068267822266 17.121074676513672
19.937089920043945 24.864309310913086 23.51426124572754 24.420124053955078 20.83858871459961
15.415945053100586 22.065141677856445 20.171539306640625 20.742189407348633 18.474849700927734
13.411482810974121 21.223880767822266 19.160987854003906 22.292945861816406 20.680482864379883
17.550643920898438 23.586332321166992 20.46372413635254 23.135955810546875 20.316986083984375
15.530877113342285 21.160892486572266 19.151840209960938 18.222240447998047 17.82051658630371
14.251740455627441 19.85298728942871 17.66123390197754 17.689523696899414 17.56114387512207
17.937278747558594 23.056991577148438 19.049808502197266 21.580406188964844 17.870695114135742
16.53586196899414 21.466184616088867 19.51541519165039 21.680938720703125 20.123300552368164
15.84510612487793 25.814327239990234 23.945907592773438 23.919471740722656 23.919944763183594
14.872676849365234 18.94133949279785 17.61294174194336 16.515661239624023 17.119361877441406
19.37702178955078 23.722185134887695 19.98394012451172 20.505355834960938 19.01828956604004
18.112667083740234 23.158771514892578 20.25076675415039 20.972415924072266 19.325883865356445
12.812984466552734 24.001934051513672 18.605728149414062 21.3535213470459 22.20102882385254
20.149169921875 23.13332748413086 21.874486923217773 20.809310913085938 21.257638931274414
17.14883041381836 23.50628662109375 20.896045684814453 22.920270919799805 20.930538177490234
20.143842697143555 25.762348175048828 23.92206382751465 23.861974716186523 22.171123504638672
17.00621795654297 23.037738800048828 19.702253341674805 21.910470962524414 18.547494888305664
15.98220157623291 27.277421951293945 26.063331604003906 27.844112396240234 24.892398834228516
19.9626522064209 27.338024139404297 25.856746673583984 25.66419219970703 24.183988571166992
15.869172096252441 19.73291015625 15.486101150512695 14.983790397644043 15.271501541137695
22.982561111450195 24.41130828857422 20.970186233520508 19.717185974121094 19.413352966308594
19.763469696044922 24.235103607177734 21.463294982910156 22.019502639770508 20.896482467651367
16.013458251953125 22.069612503051758 20.984102249145508 22.113346099853516 18.071409225463867
17.322572708129883 22.904293060302734 21.295873641967773 23.15520477294922 19.035579681396484
18.8182430267334 22.294858932495117 19.625064849853516 20.15778350830078 19.58420181274414
17.693321228027344 19.41107177734375 17.398513793945312 17.870094299316406 15.815047264099121
15.673290252685547 18.378355026245117 16.919347763061523 18.596281051635742 17.141387939453125
17.787208557128906 20.033222198486328 18.527719497680664 19.424514770507812 18.18191146850586
16.387094497680664 20.306781768798828 18.044185638427734 20.636474609375 19.415809631347656
16.996679306030273 23.70829200744629 21.186798095703125 20.882129669189453 19.223146438598633
19.19051170349121 23.302616119384766 21.203121185302734 20.625812530517578 19.05931854248047
19.6004638671875 24.957597732543945 22.73429298400879 23.349021911621094 21.969364166259766
16.722082138061523 21.2193603515625 21.384899139404297 21.627365112304688 19.469738006591797
14.787210464477539 20.54418182373047 17.268712997436523 17.796676635742188 16.26358985900879
16.22956657409668 23.94732666015625 20.22509765625 20.773683547973633 20.130916595458984
16.67064666748047 21.974323272705078 21.005558013916016 23.002017974853516 21.02896499633789
15.623689651489258 20.5425968170166 17.347225189208984 18.910310745239258 16.76104164123535
21.129873275756836 25.9464168548584 23.2614688873291 23.516157150268555 24.46090316772461
17.282793045043945 21.282848358154297 17.634429931640625 18.603004455566406 15.664438247680664
17.424692153930664 20.233722686767578 17.82775115966797 19.083009719848633 17.447433471679688
19.460649490356445 25.11724281311035 22.527488708496094 21.201784133911133 19.408119201660156
16.45328712463379 22.59585952758789 19.404682159423828 20.178417205810547 18.143325805664062
17.26704978942871 18.58693504333496 17.5926513671875 17.685325622558594 16.575048446655273
16.81647491455078 20.52615737915039 18.85704803466797 18.165550231933594 17.230154037475586
17.550094604492188 33.324546813964844 29.651973724365234 30.330459594726562 28.880239486694336
15.94290542602539 27.623985290527344 26.502517700195312 26.900590896606445 25.750465393066406
20.613039016723633 22.975370407104492 20.136795043945312 20.38557243347168 19.795095443725586
15.092666625976562 29.959850311279297 28.01300048828125 30.837928771972656 29.345808029174805
16.578886032104492 20.376296997070312 18.855695724487305 18.493064880371094 17.495609283447266
19.023906707763672 22.355735778808594 20.628013610839844 21.884763717651367 21.351688385009766
16.455183029174805 23.246126174926758 20.688800811767578 22.10314178466797 20.757966995239258
16.616661071777344 20.452003479003906 20.682849884033203 23.715778350830078 21.654510498046875
20.722362518310547 22.662267684936523 19.8909969329834 18.796398162841797 18.21364974975586
18.30064582824707 22.4808292388916 18.661300659179688 20.073251724243164 18.99969482421875
18.99144744873047 26.991531372070312 24.779212951660156 25.31802749633789 24.11956214904785
18.04252815246582 22.597593307495117 20.370830535888672 22.197399139404297 19.76605987548828
15.97052001953125 16.968597412109375 13.877294540405273 13.957804679870605 14.858965873718262
17.07737159729004 20.806087493896484 19.698135375976562 21.41765785217285 18.19684600830078
17.67473602294922 23.919588088989258 20.387996673583984 21.11566925048828 19.419879913330078
18.550155639648438 23.762548446655273 21.65213394165039 22.719970703125 21.696155548095703
17.594629287719727 20.839401245117188 15.703961372375488 16.267486572265625 13.553582191467285
17.605854034423828 20.46578598022461 19.211706161499023 18.551782608032227 18.653669357299805
18.11829376220703 22.02033805847168 20.470672607421875 21.420753479003906 19.18863296508789
15.409531593322754 20.105745315551758 16.776126861572266 18.10043716430664 14.51136302947998
16.51364517211914 40.000911712646484 37.27549743652344 37.38874435424805 37.06511688232422
16.643896102905273 18.83304214477539 16.720815658569336 16.265451431274414 14.12200927734375
15.404918670654297 30.5647029876709 28.383182525634766 29.265954971313477 27.87383270263672
17.480592727661133 21.279170989990234 19.868560791015625 20.396732330322266 19.88228988647461
15.252239227294922 20.075403213500977 17.04529571533203 20.481279373168945 15.723892211914062
16.961872100830078 23.754329681396484 23.257627487182617 25.019393920898438 22.616825103759766
16.69586753845215 20.232446670532227 19.058061599731445 20.181407928466797 17.388347625732422
14.805458068847656 18.183881759643555 16.41143226623535 18.00554084777832 15.311012268066406
14.261893272399902 23.55246925354004 21.15076446533203 23.59765625 23.12274932861328
17.922136306762695 24.304866790771484 22.563701629638672 23.93214225769043 22.86137580871582
16.574264526367188 20.016727447509766 18.530452728271484 21.661022186279297 20.642349243164062
18.51409912109375 22.25043296813965 18.933773040771484 18.430068969726562 17.968353271484375
19.289960861206055 21.42771339416504 20.035924911499023 18.88015365600586 17.240402221679688
17.479442596435547 21.70740509033203 17.79987335205078 18.476329803466797 18.789072036743164
20.008153915405273 25.07289695739746 22.102266311645508 21.977802276611328 21.069108963012695
19.437856674194336 32.907413482666016 31.961448669433594 32.10139083862305 31.58292007446289
15.151627540588379 25.082801818847656 23.806962966918945 25.34073829650879 25.244556427001953
20.969083786010742 23.506351470947266 21.136322021484375 19.22602081298828 20.08220672607422
18.492473602294922 20.810264587402344 18.202503204345703 20.181331634521484 19.023975372314453
16.94237518310547 21.41537857055664 17.444698333740234 18.226152420043945 16.620582580566406
20.90695571899414 23.457801818847656 20.562339782714844 18.815757751464844 17.85651397705078
19.219440460205078 22.518043518066406 19.293975830078125 19.05329704284668 16.37961196899414
18.11884880065918 26.376972198486328 22.60590362548828 21.733312606811523 21.035634994506836
18.81663703918457 20.744855880737305 19.499841690063477 19.712060928344727 17.409645080566406
19.5896053314209 22.44141960144043 18.538227081298828 17.517311096191406 18.329986572265625
BEGIN MASKED MODELS
ModelName: /content/drive/MyDrive/Zarpies/models/masked/bert-base-uncased_adapted_zarpiesT1
27.677544593811035 24.989937782287598 25.72737979888916 26.910001754760742 25.0285062789917
50.86667060852051 38.21479511260986 43.909536361694336 45.59121608734131 40.026607513427734
34.174519538879395 25.994135856628418 25.67475414276123 26.834507942199707 25.424254417419434
38.576693534851074 32.52774620056152 32.10132026672363 32.513410568237305 30.065396308898926
44.19633483886719 38.12082099914551 34.50092029571533 35.90984058380127 30.56722068786621
28.70106315612793 22.718945503234863 23.072396278381348 25.329545974731445 22.56752586364746
51.3712682723999 41.25418472290039 46.36083507537842 47.70498561859131 42.509033203125
31.39931869506836 37.27179527282715 30.88020610809326 33.046072006225586 27.9525785446167
26.093765258789062 19.26701259613037 21.87090301513672 23.258098602294922 20.73300075531006
38.37208652496338 34.367292404174805 34.51253032684326 35.30307865142822 30.136588096618652
35.17512321472168 26.371970176696777 30.38111972808838 31.016075134277344 27.558818817138672
47.52646541595459 40.97770690917969 39.652305603027344 40.25520610809326 37.840373039245605
45.94637489318848 46.22791576385498 41.16328144073486 41.39722156524658 38.71153259277344
38.94171142578125 33.614874839782715 35.39748668670654 35.605000495910645 31.64664936065674
31.127219200134277 18.245078086853027 26.330252647399902 27.11022663116455 22.83170795440674
39.205482482910156 32.17512893676758 36.53963756561279 37.31131649017334 34.082157135009766
25.56801414489746 24.569414138793945 23.33481502532959 25.638876914978027 22.477842330932617
23.748624801635742 27.373496055603027 20.028721809387207 21.86815643310547 19.922587394714355
38.68139839172363 32.926907539367676 33.478471755981445 34.27452564239502 30.49888801574707
43.826401710510254 45.26115608215332 39.7105712890625 43.31719398498535 38.45701503753662
83.23800754547119 84.06325674057007 78.42478275299072 80.26570129394531 77.12920093536377
41.18864154815674 35.797316551208496 35.694233894348145 38.60028266906738 32.81522178649902
38.24183130264282 35.37299728393555 36.594035148620605 37.542765617370605 33.10329008102417
28.678346633911133 19.413708686828613 26.70681095123291 26.96406841278076 23.544666290283203
33.68270206451416 28.164770126342773 34.11691761016846 36.202152252197266 30.936793327331543
33.52764415740967 30.177370071411133 30.479001998901367 32.71359443664551 29.042003631591797
39.65471267700195 36.48726272583008 37.99569511413574 39.50709629058838 35.51903820037842
37.8401460647583 31.771327018737793 35.04570007324219 36.007598876953125 31.273734092712402
34.676398277282715 30.774948120117188 30.97921848297119 32.380348205566406 28.861454010009766
42.905287742614746 37.72321605682373 36.776286125183105 38.930898666381836 32.953858375549316
38.418251037597656 33.89920711517334 37.09969234466553 39.319190979003906 34.96083736419678
46.225003242492676 46.09636306762695 40.02598762512207 42.212876319885254 36.5245943069458
45.40690612792969 41.70167827606201 39.65023612976074 41.69457817077637 36.43267250061035
32.12440586090088 27.097664833068848 29.061930656433105 28.672369956970215 25.953779220581055
44.719820976257324 39.01461315155029 40.23283100128174 41.48429298400879 38.824400901794434
39.35470104217529 34.27348327636719 36.31948757171631 38.74472236633301 34.72873592376709
38.8161096572876 38.13418674468994 39.16633129119873 41.066035747528076 35.80867290496826
33.04947566986084 28.52627944946289 31.733675003051758 33.025851249694824 29.04631805419922
36.360103607177734 31.142891883850098 29.444127082824707 31.150017738342285 27.3614559173584
48.00310134887695 44.43588733673096 45.83939075469971 47.113037109375 42.55844020843506
30.206852912902832 31.129817962646484 28.78434658050537 31.176252365112305 26.038798332214355
33.65321636199951 28.520416259765625 33.04901313781738 34.19470024108887 30.17083740234375
44.51597881317139 39.3964958190918 42.323710441589355 43.25318908691406 38.876925468444824
22.980568885803223 19.743685722351074 21.05034637451172 22.905573844909668 20.459880828857422
46.27284526824951 42.063517570495605 45.37276554107666 47.54991436004639 39.37406539916992
31.313329696655273 34.70395278930664 39.1687707901001 40.21754550933838 35.91398096084595
36.25975513458252 37.21356725692749 37.08955192565918 38.62364482879639 34.35290050506592
35.09100532531738 38.4564323425293 37.240943908691406 37.61732006072998 34.00752639770508
43.978678703308105 34.393595695495605 41.35544013977051 41.8453254699707 37.470415115356445
39.49483013153076 29.367046356201172 34.963927268981934 35.93452453613281 30.887648582458496
37.6066255569458 33.87332057952881 34.60550880432129 36.05728721618652 29.65736198425293
42.31689643859863 40.100918769836426 39.731224060058594 41.65711212158203 36.31310272216797
39.9252347946167 39.129621505737305 36.13999080657959 38.20816898345947 34.27552032470703
29.3973445892334 23.44373321533203 25.38981819152832 27.548840522766113 24.036587715148926
38.81678867340088 34.442341804504395 33.52500629425049 33.726057052612305 29.36337375640869
32.987895011901855 26.80294418334961 29.245214462280273 30.55759620666504 25.307960510253906
42.96925067901611 36.638389587402344 35.2211799621582 36.76188278198242 34.57728862762451
36.85867881774902 34.66651630401611 30.953553199768066 32.82710933685303 28.22725486755371
38.97891044616699 36.98658847808838 40.27913570404053 40.87765407562256 36.76100444793701
32.72777557373047 28.02394962310791 30.057064056396484 30.464868545532227 27.02021312713623
27.449694633483887 20.891578674316406 21.881638526916504 23.15216064453125 20.85045051574707
44.08823871612549 39.78559589385986 40.39376640319824 42.2381534576416 37.16399669647217
35.443607330322266 29.771623611450195 28.98201847076416 31.632740020751953 28.48021411895752
40.92109394073486 35.10405445098877 35.198092460632324 36.28358554840088 34.49444389343262
47.93291759490967 42.792399406433105 44.63907432556152 45.577725410461426 40.84385681152344
75.61009502410889 81.38646650314331 74.95915222167969 77.23153400421143 73.91048622131348
40.2695255279541 33.97024726867676 37.01416778564453 37.68724346160889 34.894333839416504
26.662449836730957 24.877643585205078 25.86847686767578 26.624908447265625 22.419593811035156
39.871965408325195 33.8423547744751 35.04915714263916 35.63867473602295 33.49386692047119
31.88374423980713 34.17789554595947 35.63636493682861 35.372087478637695 31.69077968597412
43.591782569885254 32.29538059234619 35.184136390686035 36.16414451599121 32.85238075256348
34.70547962188721 29.048176765441895 32.74122333526611 34.10628128051758 31.518781661987305
29.40910243988037 39.71865749359131 35.024415016174316 36.89005184173584 34.93686294555664
47.41394519805908 46.4433069229126 43.12692165374756 45.81477355957031 42.510902404785156
41.452383041381836 36.017860412597656 38.67763900756836 40.02331066131592 36.55900573730469
42.72418403625488 40.13900184631348 42.30637741088867 45.47388458251953 40.969852447509766
32.524757385253906 25.845787048339844 29.232131958007812 30.356998443603516 26.82264232635498
46.69660758972168 42.29255390167236 41.15315818786621 41.94316291809082 38.245656967163086
34.1665153503418 33.856346130371094 28.679755210876465 30.76729106903076 27.520960807800293
40.94520854949951 37.41835689544678 35.527753829956055 37.616432189941406 35.231961250305176
39.710899353027344 28.914130210876465 34.17427349090576 36.65262222290039 31.241652488708496
36.32560443878174 27.63175868988037 31.682649612426758 31.751848220825195 27.21407413482666
42.35636615753174 47.27415466308594 46.89353275299072 48.99339771270752 43.38064193725586
39.704689025878906 36.42601299285889 36.792503356933594 38.02592849731445 33.83776569366455
45.874571800231934 39.030006408691406 37.60574245452881 37.59104919433594 34.09247875213623
35.28456497192383 29.43329429626465 29.205778121948242 30.85421657562256 27.076228141784668
43.48408126831055 43.50367832183838 40.09726619720459 41.749074935913086 36.76792526245117
40.39944362640381 31.40036678314209 35.27484607696533 35.46880912780762 31.195080757141113
25.23402976989746 23.0961856842041 22.254448890686035 23.637951850891113 21.238916397094727
43.573967933654785 38.375648498535156 39.64650249481201 40.76585865020752 37.6273717880249
31.172765731811523 25.49298667907715 24.856733322143555 26.696271896362305 22.692294120788574
37.106818199157715 40.37865161895752 39.596062660217285 40.003478050231934 36.256245613098145
51.61136817932129 56.29468536376953 59.14456558227539 60.09370994567871 57.18605041503906
28.009727478027344 20.78621006011963 25.685150146484375 27.045494079589844 24.20836639404297
37.404751777648926 42.137701988220215 40.25980567932129 41.54701805114746 40.21502876281738
33.03302478790283 25.43230152130127 27.550689697265625 28.636704444885254 25.429804801940918
32.17196559906006 26.98600673675537 28.16359043121338 30.48513698577881 27.373520851135254
36.15672302246094 32.00536918640137 33.63784313201904 35.64681339263916 32.79985809326172
33.71787166595459 29.52555751800537 31.736027717590332 32.48575019836426 27.772658348083496
39.59640979766846 28.94271183013916 30.913150787353516 31.867273330688477 27.878132820129395
39.08797264099121 47.72098350524902 44.59501361846924 46.01773929595947 42.096248626708984
45.750362396240234 39.87639045715332 39.85083484649658 41.90695858001709 37.67297077178955
40.373406410217285 31.543704986572266 36.395203590393066 38.21589756011963 33.3449182510376
38.623894691467285 27.231952667236328 31.20926284790039 32.256184577941895 28.314656257629395
37.07037162780762 30.279412269592285 31.472023963928223 32.30098915100098 28.91405963897705
39.625895500183105 27.478002548217773 33.87853527069092 35.96341037750244 31.928833961486816
25.27694034576416 14.748211860656738 20.179298400878906 22.127381324768066 18.95530605316162
35.10468864440918 53.62466335296631 57.994277000427246 60.13410186767578 57.44395923614502
39.00058841705322 39.06255912780762 40.47790336608887 41.974098205566406 38.46170997619629
